group_name	dmel_cre_id	category	focal_species	focal_climate	focal_state	comparison_species	comparison_climate	comparison_consensus_state	d_repleta	d_buzzatii	d_mojavensis	d_arizonae
repleta_group	DMEL_CRE_00043	comparison_mixed	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	mixed	uncertain	no_detected_CRE	uncertain	uncertain
repleta_group	DMEL_CRE_00044	comparison_mixed	d_repleta	TEMP	turnover_candidate	d_buzzatii|d_mojavensis|d_arizonae	ARID	mixed	turnover_candidate	uncertain	present	uncertain
repleta_group	DMEL_CRE_00045	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00046	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00047	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00048	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00049	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00050	tier2	d_repleta	TEMP	no_detected_CRE	d_buzzatii|d_mojavensis|d_arizonae	ARID	turnover_candidate	no_detected_CRE	turnover_candidate	turnover_candidate	turnover_candidate
repleta_group	DMEL_CRE_00051	all_same	d_repleta	TEMP	turnover_candidate	d_buzzatii|d_mojavensis|d_arizonae	ARID	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate
repleta_group	DMEL_CRE_00052	all_same	d_repleta	TEMP	turnover_candidate	d_buzzatii|d_mojavensis|d_arizonae	ARID	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate
repleta_group	DMEL_CRE_00053	comparison_mixed	d_repleta	TEMP	present	d_buzzatii|d_mojavensis|d_arizonae	ARID	mixed	present	turnover_candidate	present	turnover_candidate
repleta_group	DMEL_CRE_00054	all_same	d_repleta	TEMP	turnover_candidate	d_buzzatii|d_mojavensis|d_arizonae	ARID	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate
repleta_group	DMEL_CRE_00055	tier3	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	turnover_candidate	uncertain	turnover_candidate	turnover_candidate	turnover_candidate
repleta_group	DMEL_CRE_00056	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00057	comparison_mixed	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	mixed	uncertain	uncertain	uncertain	no_detected_CRE
repleta_group	DMEL_CRE_00058	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00059	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00060	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00061	all_same	d_repleta	TEMP	no_detected_CRE	d_buzzatii|d_mojavensis|d_arizonae	ARID	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
repleta_group	DMEL_CRE_00062	all_same	d_repleta	TEMP	no_detected_CRE	d_buzzatii|d_mojavensis|d_arizonae	ARID	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
repleta_group	DMEL_CRE_00063	comparison_mixed	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	mixed	uncertain	no_detected_CRE	no_detected_CRE	present
repleta_group	DMEL_CRE_00064	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00065	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00066	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00067	all_same	d_repleta	TEMP	no_detected_CRE	d_buzzatii|d_mojavensis|d_arizonae	ARID	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
repleta_group	DMEL_CRE_00068	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00069	comparison_mixed	d_repleta	TEMP	no_detected_CRE	d_buzzatii|d_mojavensis|d_arizonae	ARID	mixed	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain
repleta_group	DMEL_CRE_00070	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00071	all_same	d_repleta	TEMP	no_detected_CRE	d_buzzatii|d_mojavensis|d_arizonae	ARID	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
repleta_group	DMEL_CRE_00072	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00073	comparison_mixed	d_repleta	TEMP	turnover_candidate	d_buzzatii|d_mojavensis|d_arizonae	ARID	mixed	turnover_candidate	uncertain	no_detected_CRE	no_detected_CRE
repleta_group	DMEL_CRE_00074	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00075	tier3	d_repleta	TEMP	no_detected_CRE	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	no_detected_CRE	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00076	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00077	comparison_mixed	d_repleta	TEMP	turnover_candidate	d_buzzatii|d_mojavensis|d_arizonae	ARID	mixed	turnover_candidate	uncertain	turnover_candidate	turnover_candidate
repleta_group	DMEL_CRE_00078	all_same	d_repleta	TEMP	turnover_candidate	d_buzzatii|d_mojavensis|d_arizonae	ARID	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate
repleta_group	DMEL_CRE_00079	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00080	comparison_mixed	d_repleta	TEMP	turnover_candidate	d_buzzatii|d_mojavensis|d_arizonae	ARID	mixed	turnover_candidate	present	turnover_candidate	present
repleta_group	DMEL_CRE_00081	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00082	comparison_mixed	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	mixed	uncertain	uncertain	turnover_candidate	uncertain
repleta_group	DMEL_CRE_00083	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00084	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00085	tier3	d_repleta	TEMP	no_detected_CRE	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	no_detected_CRE	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00086	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00087	tier3	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	no_detected_CRE
repleta_group	DMEL_CRE_00088	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00089	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00090	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00091	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00092	comparison_mixed	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	mixed	uncertain	uncertain	uncertain	no_detected_CRE
repleta_group	DMEL_CRE_00093	comparison_mixed	d_repleta	TEMP	present	d_buzzatii|d_mojavensis|d_arizonae	ARID	mixed	present	turnover_candidate	present	turnover_candidate
repleta_group	DMEL_CRE_00094	comparison_mixed	d_repleta	TEMP	present	d_buzzatii|d_mojavensis|d_arizonae	ARID	mixed	present	turnover_candidate	turnover_candidate	uncertain
repleta_group	DMEL_CRE_00095	comparison_mixed	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	mixed	uncertain	uncertain	no_detected_CRE	uncertain
repleta_group	DMEL_CRE_00096	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00097	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00098	all_same	d_repleta	TEMP	no_detected_CRE	d_buzzatii|d_mojavensis|d_arizonae	ARID	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
repleta_group	DMEL_CRE_00099	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00100	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00101	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00102	comparison_mixed	d_repleta	TEMP	no_detected_CRE	d_buzzatii|d_mojavensis|d_arizonae	ARID	mixed	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate
repleta_group	DMEL_CRE_00103	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00104	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00105	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00106	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00107	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00108	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00109	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00110	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00111	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00112	comparison_mixed	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	mixed	uncertain	turnover_candidate	uncertain	uncertain
repleta_group	DMEL_CRE_00113	comparison_mixed	d_repleta	TEMP	no_detected_CRE	d_buzzatii|d_mojavensis|d_arizonae	ARID	mixed	no_detected_CRE	turnover_candidate	turnover_candidate	no_detected_CRE
repleta_group	DMEL_CRE_00114	comparison_mixed	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	mixed	uncertain	uncertain	no_detected_CRE	uncertain
repleta_group	DMEL_CRE_00115	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00116	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00117	comparison_mixed	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	mixed	uncertain	no_detected_CRE	uncertain	uncertain
repleta_group	DMEL_CRE_00118	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00119	all_same	d_repleta	TEMP	no_detected_CRE	d_buzzatii|d_mojavensis|d_arizonae	ARID	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
repleta_group	DMEL_CRE_00120	comparison_mixed	d_repleta	TEMP	turnover_candidate	d_buzzatii|d_mojavensis|d_arizonae	ARID	mixed	turnover_candidate	no_detected_CRE	turnover_candidate	turnover_candidate
repleta_group	DMEL_CRE_00121	tier3	d_repleta	TEMP	turnover_candidate	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	turnover_candidate	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00122	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00123	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00124	comparison_mixed	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	mixed	uncertain	uncertain	uncertain	no_detected_CRE
repleta_group	DMEL_CRE_00125	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00126	comparison_mixed	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	mixed	uncertain	no_detected_CRE	present	uncertain
repleta_group	DMEL_CRE_00127	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00128	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00129	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00130	comparison_mixed	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	mixed	uncertain	turnover_candidate	uncertain	uncertain
repleta_group	DMEL_CRE_00131	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00132	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00133	all_same	d_repleta	TEMP	no_detected_CRE	d_buzzatii|d_mojavensis|d_arizonae	ARID	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
repleta_group	DMEL_CRE_00134	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00135	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00136	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00137	comparison_mixed	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	mixed	uncertain	turnover_candidate	turnover_candidate	no_detected_CRE
repleta_group	DMEL_CRE_00138	comparison_mixed	d_repleta	TEMP	present	d_buzzatii|d_mojavensis|d_arizonae	ARID	mixed	present	no_detected_CRE	no_detected_CRE	present
repleta_group	DMEL_CRE_00139	comparison_mixed	d_repleta	TEMP	no_detected_CRE	d_buzzatii|d_mojavensis|d_arizonae	ARID	mixed	no_detected_CRE	no_detected_CRE	no_detected_CRE	present
repleta_group	DMEL_CRE_00140	all_same	d_repleta	TEMP	no_detected_CRE	d_buzzatii|d_mojavensis|d_arizonae	ARID	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
repleta_group	DMEL_CRE_00141	all_same	d_repleta	TEMP	uncertain	d_buzzatii|d_mojavensis|d_arizonae	ARID	uncertain	uncertain	uncertain	uncertain	uncertain
repleta_group	DMEL_CRE_00142	all_same	d_repleta	TEMP	no_detected_CRE	d_buzzatii|d_mojavensis|d_arizonae	ARID	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
repleta_group	DMEL_CRE_00143	comparison_mixed	d_repleta	TEMP	turnover_candidate	d_buzzatii|d_mojavensis|d_arizonae	ARID	mixed	turnover_candidate	no_detected_CRE	turnover_candidate	no_detected_CRE
