group_name	dmel_cre_id	category	focal_species	focal_climate	focal_state	comparison_species	comparison_climate	comparison_consensus_state	dtei	d_simulans	d_lutescens	dsuz
teissieri_group	DMEL_CRE_00187	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	present	present	no_detected_CRE
teissieri_group	DMEL_CRE_00188	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	present	uncertain	present
teissieri_group	DMEL_CRE_00194	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	present	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00197	comparison_mixed	dtei	TROP	turnover_candidate	d_simulans|d_lutescens|dsuz	TEMP	mixed	turnover_candidate	turnover_candidate	present	present
teissieri_group	DMEL_CRE_00198	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate
teissieri_group	DMEL_CRE_00199	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	no_detected_CRE	present	present
teissieri_group	DMEL_CRE_00200	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	present	no_detected_CRE	present
teissieri_group	DMEL_CRE_00201	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	present	no_detected_CRE	turnover_candidate
teissieri_group	DMEL_CRE_00203	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	present	turnover_candidate	present
teissieri_group	DMEL_CRE_00209	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	no_detected_CRE	turnover_candidate	turnover_candidate
teissieri_group	DMEL_CRE_00211	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	present	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00212	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	present	no_detected_CRE	present
teissieri_group	DMEL_CRE_00213	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	present	no_detected_CRE	present
teissieri_group	DMEL_CRE_00216	comparison_mixed	dtei	TROP	turnover_candidate	d_simulans|d_lutescens|dsuz	TEMP	mixed	turnover_candidate	present	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00218	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	present	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00220	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	no_detected_CRE	turnover_candidate	turnover_candidate
teissieri_group	DMEL_CRE_00221	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE
teissieri_group	DMEL_CRE_00222	comparison_mixed	dtei	TROP	turnover_candidate	d_simulans|d_lutescens|dsuz	TEMP	mixed	turnover_candidate	no_detected_CRE	no_detected_CRE	turnover_candidate
teissieri_group	DMEL_CRE_00223	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	present	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00225	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	present	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00226	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	no_detected_CRE	no_detected_CRE	turnover_candidate
teissieri_group	DMEL_CRE_00227	comparison_mixed	dtei	TROP	turnover_candidate	d_simulans|d_lutescens|dsuz	TEMP	mixed	turnover_candidate	present	no_detected_CRE	present
teissieri_group	DMEL_CRE_00228	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	present	no_detected_CRE	present
teissieri_group	DMEL_CRE_00229	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate
teissieri_group	DMEL_CRE_00233	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	present	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00234	comparison_mixed	dtei	TROP	turnover_candidate	d_simulans|d_lutescens|dsuz	TEMP	mixed	turnover_candidate	present	present	no_detected_CRE
teissieri_group	DMEL_CRE_00235	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	present	present	no_detected_CRE
teissieri_group	DMEL_CRE_00236	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	present	no_detected_CRE	present
teissieri_group	DMEL_CRE_00237	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	present	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00238	comparison_mixed	dtei	TROP	turnover_candidate	d_simulans|d_lutescens|dsuz	TEMP	mixed	turnover_candidate	present	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00240	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	present	no_detected_CRE	present
teissieri_group	DMEL_CRE_00241	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	present	present	no_detected_CRE
teissieri_group	DMEL_CRE_00242	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	present	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00243	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE
teissieri_group	DMEL_CRE_00246	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	present	no_detected_CRE	no_detected_CRE
