group_name	dmel_cre_id	category	focal_species	focal_climate	focal_state	comparison_species	comparison_climate	comparison_consensus_state	dtei	d_simulans	d_lutescens	dsuz
teissieri_group	DMEL_CRE_00209	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	no_detected_CRE	turnover_candidate	turnover_candidate
teissieri_group	DMEL_CRE_00210	all_same	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00211	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	present	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00212	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	present	no_detected_CRE	present
teissieri_group	DMEL_CRE_00213	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	present	no_detected_CRE	present
teissieri_group	DMEL_CRE_00214	all_same	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00215	all_same	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00216	comparison_mixed	dtei	TROP	turnover_candidate	d_simulans|d_lutescens|dsuz	TEMP	mixed	turnover_candidate	present	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00217	tier2	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	present	no_detected_CRE	present	present	present
teissieri_group	DMEL_CRE_00218	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	present	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00219	all_same	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00220	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	no_detected_CRE	turnover_candidate	turnover_candidate
teissieri_group	DMEL_CRE_00221	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE
teissieri_group	DMEL_CRE_00222	comparison_mixed	dtei	TROP	turnover_candidate	d_simulans|d_lutescens|dsuz	TEMP	mixed	turnover_candidate	no_detected_CRE	no_detected_CRE	turnover_candidate
teissieri_group	DMEL_CRE_00223	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	present	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00224	all_same	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00225	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	present	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00226	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	no_detected_CRE	no_detected_CRE	turnover_candidate
teissieri_group	DMEL_CRE_00227	comparison_mixed	dtei	TROP	turnover_candidate	d_simulans|d_lutescens|dsuz	TEMP	mixed	turnover_candidate	present	no_detected_CRE	present
teissieri_group	DMEL_CRE_00228	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	present	no_detected_CRE	present
teissieri_group	DMEL_CRE_00229	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate
teissieri_group	DMEL_CRE_00230	tier2	dtei	TROP	turnover_candidate	d_simulans|d_lutescens|dsuz	TEMP	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00231	all_same	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00232	all_same	dtei	TROP	turnover_candidate	d_simulans|d_lutescens|dsuz	TEMP	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate
teissieri_group	DMEL_CRE_00233	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	present	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00234	comparison_mixed	dtei	TROP	turnover_candidate	d_simulans|d_lutescens|dsuz	TEMP	mixed	turnover_candidate	present	present	no_detected_CRE
teissieri_group	DMEL_CRE_00235	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	present	present	no_detected_CRE
teissieri_group	DMEL_CRE_00236	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	present	no_detected_CRE	present
teissieri_group	DMEL_CRE_00237	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	present	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00238	comparison_mixed	dtei	TROP	turnover_candidate	d_simulans|d_lutescens|dsuz	TEMP	mixed	turnover_candidate	present	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00239	tier2	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	no_detected_CRE	present	no_detected_CRE	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00240	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	present	no_detected_CRE	present
teissieri_group	DMEL_CRE_00241	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	present	present	no_detected_CRE
teissieri_group	DMEL_CRE_00242	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	present	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00243	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE
teissieri_group	DMEL_CRE_00244	all_same	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00245	all_same	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00246	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	present	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00247	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	no_detected_CRE	present	present
teissieri_group	DMEL_CRE_00248	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	present	turnover_candidate	no_detected_CRE
teissieri_group	DMEL_CRE_00249	all_same	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00250	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	no_detected_CRE	present	turnover_candidate
teissieri_group	DMEL_CRE_00251	all_same	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00252	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	present	no_detected_CRE	turnover_candidate
teissieri_group	DMEL_CRE_00253	all_same	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00254	all_same	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00255	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	present	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00256	comparison_mixed	dtei	TROP	turnover_candidate	d_simulans|d_lutescens|dsuz	TEMP	mixed	turnover_candidate	turnover_candidate	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00257	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	present	present	no_detected_CRE
teissieri_group	DMEL_CRE_00258	all_same	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00259	all_same	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00260	tier2	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	no_detected_CRE	present	no_detected_CRE	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00261	all_same	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00262	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	present	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00263	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	turnover_candidate	turnover_candidate	no_detected_CRE
teissieri_group	DMEL_CRE_00264	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	present	present	no_detected_CRE
teissieri_group	DMEL_CRE_00265	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	turnover_candidate	turnover_candidate	no_detected_CRE
teissieri_group	DMEL_CRE_00266	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	present	present	no_detected_CRE
teissieri_group	DMEL_CRE_00267	comparison_mixed	dtei	TROP	turnover_candidate	d_simulans|d_lutescens|dsuz	TEMP	mixed	turnover_candidate	no_detected_CRE	turnover_candidate	turnover_candidate
teissieri_group	DMEL_CRE_00268	all_same	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00269	all_same	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	present	present	present	present	present
teissieri_group	DMEL_CRE_00270	all_same	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00271	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	present	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00272	all_same	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00273	all_same	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	present	present	present	present	present
teissieri_group	DMEL_CRE_00274	all_same	dtei	TROP	turnover_candidate	d_simulans|d_lutescens|dsuz	TEMP	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate
teissieri_group	DMEL_CRE_00275	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	present	turnover_candidate	turnover_candidate
teissieri_group	DMEL_CRE_00276	all_same	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	present	present	present	present	present
teissieri_group	DMEL_CRE_00277	all_same	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	present	present	present	present	present
teissieri_group	DMEL_CRE_00278	all_same	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	present	present	present	present	present
teissieri_group	DMEL_CRE_00279	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	no_detected_CRE	present	present
teissieri_group	DMEL_CRE_00280	all_same	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00281	all_same	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00282	all_same	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00283	all_same	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00284	all_same	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00285	all_same	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00286	all_same	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00287	all_same	dtei	TROP	uncertain	d_simulans|d_lutescens|dsuz	TEMP	uncertain	uncertain	uncertain	uncertain	uncertain
teissieri_group	DMEL_CRE_00288	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	no_detected_CRE	no_detected_CRE	present
teissieri_group	DMEL_CRE_00289	comparison_mixed	dtei	TROP	turnover_candidate	d_simulans|d_lutescens|dsuz	TEMP	mixed	turnover_candidate	no_detected_CRE	turnover_candidate	turnover_candidate
teissieri_group	DMEL_CRE_00290	all_same	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00291	all_same	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	present	present	present	present	present
teissieri_group	DMEL_CRE_00292	all_same	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	present	present	present	present	present
teissieri_group	DMEL_CRE_00293	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	present	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00294	all_same	dtei	TROP	turnover_candidate	d_simulans|d_lutescens|dsuz	TEMP	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate
teissieri_group	DMEL_CRE_00295	all_same	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	present	present	present	present	present
teissieri_group	DMEL_CRE_00296	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate
teissieri_group	DMEL_CRE_00297	tier2	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	present	no_detected_CRE	present	present	present
teissieri_group	DMEL_CRE_00298	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	present	present	no_detected_CRE
teissieri_group	DMEL_CRE_00299	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	present	no_detected_CRE	turnover_candidate
teissieri_group	DMEL_CRE_00300	all_same	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00301	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	present	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00302	all_same	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	present	present	present	present	present
teissieri_group	DMEL_CRE_00303	tier2	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	turnover_candidate	no_detected_CRE	turnover_candidate	turnover_candidate	turnover_candidate
teissieri_group	DMEL_CRE_00304	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	present	no_detected_CRE	present
teissieri_group	DMEL_CRE_00305	all_same	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00306	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	no_detected_CRE	no_detected_CRE	present
teissieri_group	DMEL_CRE_00307	all_same	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00308	tier2	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	present	no_detected_CRE	present	present	present
teissieri_group	DMEL_CRE_00309	all_same	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00310	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	turnover_candidate	turnover_candidate	present
teissieri_group	DMEL_CRE_00311	all_same	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	present	present	present	present	present
teissieri_group	DMEL_CRE_00312	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate
teissieri_group	DMEL_CRE_00313	all_same	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00314	all_same	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00315	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate
teissieri_group	DMEL_CRE_00316	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	present	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00317	all_same	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00318	comparison_mixed	dtei	TROP	turnover_candidate	d_simulans|d_lutescens|dsuz	TEMP	mixed	turnover_candidate	present	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00319	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	present	present	no_detected_CRE
teissieri_group	DMEL_CRE_00320	all_same	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00321	tier2	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	no_detected_CRE	present	no_detected_CRE	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00322	all_same	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00323	comparison_mixed	dtei	TROP	turnover_candidate	d_simulans|d_lutescens|dsuz	TEMP	mixed	turnover_candidate	present	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00324	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	no_detected_CRE	present	present
teissieri_group	DMEL_CRE_00325	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	present	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00326	all_same	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00327	all_same	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00328	all_same	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00329	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	no_detected_CRE	present	no_detected_CRE
teissieri_group	DMEL_CRE_00330	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	present	turnover_candidate	present
teissieri_group	DMEL_CRE_00331	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	present	turnover_candidate	present
teissieri_group	DMEL_CRE_00332	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	present	present	no_detected_CRE
teissieri_group	DMEL_CRE_00333	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	present	turnover_candidate	no_detected_CRE
teissieri_group	DMEL_CRE_00334	all_same	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00335	all_same	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00336	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	present	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00337	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	no_detected_CRE	present	no_detected_CRE
