group_name	dmel_cre_id	category	focal_species	focal_climate	focal_state	comparison_species	comparison_climate	comparison_consensus_state	dsub	dbif	dobs
obscura_group	DMEL_CRE_00256	all_same	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate
obscura_group	DMEL_CRE_00257	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00258	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00259	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00260	all_same	dsub	TEMP	uncertain	dbif|dobs	BORE	uncertain	uncertain	uncertain	uncertain
obscura_group	DMEL_CRE_00261	all_same	dsub	TEMP	uncertain	dbif|dobs	BORE	uncertain	uncertain	uncertain	uncertain
obscura_group	DMEL_CRE_00263	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00264	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00265	all_same	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate
obscura_group	DMEL_CRE_00267	all_same	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate
