group_name	dmel_cre_id	category	focal_species	focal_climate	focal_state	comparison_species	comparison_climate	comparison_consensus_state	druf	dkik	dbun	dbir	d_serrata
rufa_group	DMEL_CRE_00001	all_same	druf	TEMP	uncertain	dkik|dbun|dbir|d_serrata	TROP	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain
rufa_group	DMEL_CRE_00002	all_same	druf	TEMP	uncertain	dkik|dbun|dbir|d_serrata	TROP	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain
rufa_group	DMEL_CRE_00003	comparison_mixed	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	mixed	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE
rufa_group	DMEL_CRE_00004	comparison_mixed	druf	TEMP	turnover_candidate	dkik|dbun|dbir|d_serrata	TROP	mixed	turnover_candidate	turnover_candidate	present	turnover_candidate	turnover_candidate
rufa_group	DMEL_CRE_00005	comparison_mixed	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	mixed	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE
rufa_group	DMEL_CRE_00006	comparison_mixed	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	mixed	no_detected_CRE	present	present	no_detected_CRE	present
rufa_group	DMEL_CRE_00007	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00008	comparison_mixed	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	mixed	no_detected_CRE	present	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00009	all_same	druf	TEMP	present	dkik|dbun|dbir|d_serrata	TROP	present	present	present	present	present	present
rufa_group	DMEL_CRE_00010	comparison_mixed	druf	TEMP	present	dkik|dbun|dbir|d_serrata	TROP	mixed	present	no_detected_CRE	present	turnover_candidate	present
rufa_group	DMEL_CRE_00011	comparison_mixed	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	mixed	no_detected_CRE	turnover_candidate	present	present	present
rufa_group	DMEL_CRE_00012	comparison_mixed	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	mixed	no_detected_CRE	uncertain	turnover_candidate	uncertain	uncertain
rufa_group	DMEL_CRE_00013	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00014	comparison_mixed	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	mixed	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate
rufa_group	DMEL_CRE_00015	comparison_mixed	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	mixed	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate
rufa_group	DMEL_CRE_00016	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00017	all_same	druf	TEMP	turnover_candidate	dkik|dbun|dbir|d_serrata	TROP	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate
rufa_group	DMEL_CRE_00018	all_same	druf	TEMP	present	dkik|dbun|dbir|d_serrata	TROP	present	present	present	present	present	present
rufa_group	DMEL_CRE_00019	comparison_mixed	druf	TEMP	turnover_candidate	dkik|dbun|dbir|d_serrata	TROP	mixed	turnover_candidate	uncertain	turnover_candidate	present	turnover_candidate
rufa_group	DMEL_CRE_00020	all_same	druf	TEMP	turnover_candidate	dkik|dbun|dbir|d_serrata	TROP	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate
rufa_group	DMEL_CRE_00021	all_same	druf	TEMP	turnover_candidate	dkik|dbun|dbir|d_serrata	TROP	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate
rufa_group	DMEL_CRE_00022	comparison_mixed	druf	TEMP	present	dkik|dbun|dbir|d_serrata	TROP	mixed	present	no_detected_CRE	present	present	present
rufa_group	DMEL_CRE_00023	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00024	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00025	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00026	comparison_mixed	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	mixed	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	present
rufa_group	DMEL_CRE_00027	comparison_mixed	druf	TEMP	turnover_candidate	dkik|dbun|dbir|d_serrata	TROP	mixed	turnover_candidate	no_detected_CRE	turnover_candidate	turnover_candidate	turnover_candidate
rufa_group	DMEL_CRE_00028	comparison_mixed	druf	TEMP	uncertain	dkik|dbun|dbir|d_serrata	TROP	mixed	uncertain	uncertain	no_detected_CRE	no_detected_CRE	present
rufa_group	DMEL_CRE_00029	all_same	druf	TEMP	present	dkik|dbun|dbir|d_serrata	TROP	present	present	present	present	present	present
rufa_group	DMEL_CRE_00030	all_same	druf	TEMP	turnover_candidate	dkik|dbun|dbir|d_serrata	TROP	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate
rufa_group	DMEL_CRE_00031	all_same	druf	TEMP	turnover_candidate	dkik|dbun|dbir|d_serrata	TROP	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate
rufa_group	DMEL_CRE_00032	comparison_mixed	druf	TEMP	uncertain	dkik|dbun|dbir|d_serrata	TROP	mixed	uncertain	turnover_candidate	turnover_candidate	uncertain	uncertain
rufa_group	DMEL_CRE_00033	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00034	comparison_mixed	druf	TEMP	present	dkik|dbun|dbir|d_serrata	TROP	mixed	present	no_detected_CRE	turnover_candidate	present	present
rufa_group	DMEL_CRE_00035	comparison_mixed	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	mixed	no_detected_CRE	uncertain	no_detected_CRE	uncertain	no_detected_CRE
rufa_group	DMEL_CRE_00036	comparison_mixed	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	mixed	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate
rufa_group	DMEL_CRE_00037	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00038	comparison_mixed	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	mixed	no_detected_CRE	no_detected_CRE	turnover_candidate	turnover_candidate	turnover_candidate
rufa_group	DMEL_CRE_00039	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00040	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00041	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00042	all_same	druf	TEMP	present	dkik|dbun|dbir|d_serrata	TROP	present	present	present	present	present	present
rufa_group	DMEL_CRE_00043	comparison_mixed	druf	TEMP	turnover_candidate	dkik|dbun|dbir|d_serrata	TROP	mixed	turnover_candidate	no_detected_CRE	turnover_candidate	turnover_candidate	turnover_candidate
rufa_group	DMEL_CRE_00044	comparison_mixed	druf	TEMP	turnover_candidate	dkik|dbun|dbir|d_serrata	TROP	mixed	turnover_candidate	present	no_detected_CRE	turnover_candidate	no_detected_CRE
rufa_group	DMEL_CRE_00045	comparison_mixed	druf	TEMP	uncertain	dkik|dbun|dbir|d_serrata	TROP	mixed	uncertain	turnover_candidate	uncertain	no_detected_CRE	uncertain
rufa_group	DMEL_CRE_00046	comparison_mixed	druf	TEMP	uncertain	dkik|dbun|dbir|d_serrata	TROP	mixed	uncertain	turnover_candidate	turnover_candidate	no_detected_CRE	uncertain
rufa_group	DMEL_CRE_00047	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00048	comparison_mixed	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	mixed	no_detected_CRE	no_detected_CRE	no_detected_CRE	present	no_detected_CRE
rufa_group	DMEL_CRE_00049	comparison_mixed	druf	TEMP	present	dkik|dbun|dbir|d_serrata	TROP	mixed	present	present	no_detected_CRE	no_detected_CRE	present
rufa_group	DMEL_CRE_00050	comparison_mixed	druf	TEMP	present	dkik|dbun|dbir|d_serrata	TROP	mixed	present	turnover_candidate	no_detected_CRE	present	no_detected_CRE
rufa_group	DMEL_CRE_00051	comparison_mixed	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	mixed	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	turnover_candidate
rufa_group	DMEL_CRE_00052	comparison_mixed	druf	TEMP	present	dkik|dbun|dbir|d_serrata	TROP	mixed	present	turnover_candidate	present	present	present
rufa_group	DMEL_CRE_00053	comparison_mixed	druf	TEMP	turnover_candidate	dkik|dbun|dbir|d_serrata	TROP	mixed	turnover_candidate	turnover_candidate	present	turnover_candidate	present
rufa_group	DMEL_CRE_00054	all_same	druf	TEMP	turnover_candidate	dkik|dbun|dbir|d_serrata	TROP	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate
rufa_group	DMEL_CRE_00055	tier2	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	turnover_candidate	no_detected_CRE	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate
rufa_group	DMEL_CRE_00056	comparison_mixed	druf	TEMP	turnover_candidate	dkik|dbun|dbir|d_serrata	TROP	mixed	turnover_candidate	no_detected_CRE	no_detected_CRE	turnover_candidate	turnover_candidate
rufa_group	DMEL_CRE_00057	comparison_mixed	druf	TEMP	turnover_candidate	dkik|dbun|dbir|d_serrata	TROP	mixed	turnover_candidate	turnover_candidate	no_detected_CRE	no_detected_CRE	turnover_candidate
rufa_group	DMEL_CRE_00058	comparison_mixed	druf	TEMP	turnover_candidate	dkik|dbun|dbir|d_serrata	TROP	mixed	turnover_candidate	turnover_candidate	no_detected_CRE	no_detected_CRE	turnover_candidate
rufa_group	DMEL_CRE_00059	comparison_mixed	druf	TEMP	uncertain	dkik|dbun|dbir|d_serrata	TROP	mixed	uncertain	no_detected_CRE	no_detected_CRE	turnover_candidate	uncertain
rufa_group	DMEL_CRE_00060	comparison_mixed	druf	TEMP	turnover_candidate	dkik|dbun|dbir|d_serrata	TROP	mixed	turnover_candidate	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE
rufa_group	DMEL_CRE_00061	comparison_mixed	druf	TEMP	turnover_candidate	dkik|dbun|dbir|d_serrata	TROP	mixed	turnover_candidate	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00062	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00063	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00064	all_same	druf	TEMP	turnover_candidate	dkik|dbun|dbir|d_serrata	TROP	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate
rufa_group	DMEL_CRE_00065	comparison_mixed	druf	TEMP	turnover_candidate	dkik|dbun|dbir|d_serrata	TROP	mixed	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	present
rufa_group	DMEL_CRE_00066	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00067	comparison_mixed	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	mixed	no_detected_CRE	no_detected_CRE	turnover_candidate	turnover_candidate	no_detected_CRE
rufa_group	DMEL_CRE_00068	comparison_mixed	druf	TEMP	turnover_candidate	dkik|dbun|dbir|d_serrata	TROP	mixed	turnover_candidate	turnover_candidate	turnover_candidate	no_detected_CRE	turnover_candidate
rufa_group	DMEL_CRE_00069	comparison_mixed	druf	TEMP	turnover_candidate	dkik|dbun|dbir|d_serrata	TROP	mixed	turnover_candidate	turnover_candidate	turnover_candidate	no_detected_CRE	turnover_candidate
rufa_group	DMEL_CRE_00070	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00071	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00072	comparison_mixed	druf	TEMP	present	dkik|dbun|dbir|d_serrata	TROP	mixed	present	no_detected_CRE	no_detected_CRE	present	present
rufa_group	DMEL_CRE_00073	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00074	all_same	druf	TEMP	present	dkik|dbun|dbir|d_serrata	TROP	present	present	present	present	present	present
rufa_group	DMEL_CRE_00075	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00076	all_same	druf	TEMP	uncertain	dkik|dbun|dbir|d_serrata	TROP	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain
rufa_group	DMEL_CRE_00077	comparison_mixed	druf	TEMP	turnover_candidate	dkik|dbun|dbir|d_serrata	TROP	mixed	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	no_detected_CRE
rufa_group	DMEL_CRE_00078	comparison_mixed	druf	TEMP	turnover_candidate	dkik|dbun|dbir|d_serrata	TROP	mixed	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	no_detected_CRE
rufa_group	DMEL_CRE_00079	comparison_mixed	druf	TEMP	turnover_candidate	dkik|dbun|dbir|d_serrata	TROP	mixed	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	no_detected_CRE
rufa_group	DMEL_CRE_00080	comparison_mixed	druf	TEMP	turnover_candidate	dkik|dbun|dbir|d_serrata	TROP	mixed	turnover_candidate	present	turnover_candidate	turnover_candidate	no_detected_CRE
rufa_group	DMEL_CRE_00081	comparison_mixed	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	mixed	no_detected_CRE	no_detected_CRE	no_detected_CRE	present	no_detected_CRE
rufa_group	DMEL_CRE_00082	comparison_mixed	druf	TEMP	turnover_candidate	dkik|dbun|dbir|d_serrata	TROP	mixed	turnover_candidate	turnover_candidate	turnover_candidate	present	turnover_candidate
rufa_group	DMEL_CRE_00083	all_same	druf	TEMP	uncertain	dkik|dbun|dbir|d_serrata	TROP	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain
rufa_group	DMEL_CRE_00084	all_same	druf	TEMP	turnover_candidate	dkik|dbun|dbir|d_serrata	TROP	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate
rufa_group	DMEL_CRE_00085	comparison_mixed	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	mixed	no_detected_CRE	no_detected_CRE	no_detected_CRE	present	no_detected_CRE
rufa_group	DMEL_CRE_00086	comparison_mixed	druf	TEMP	uncertain	dkik|dbun|dbir|d_serrata	TROP	mixed	uncertain	uncertain	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00087	tier2	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	present	no_detected_CRE	present	present	present	present
rufa_group	DMEL_CRE_00088	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00089	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00090	comparison_mixed	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	mixed	no_detected_CRE	no_detected_CRE	present	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00091	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00092	comparison_mixed	druf	TEMP	uncertain	dkik|dbun|dbir|d_serrata	TROP	mixed	uncertain	uncertain	no_detected_CRE	uncertain	uncertain
rufa_group	DMEL_CRE_00093	comparison_mixed	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	mixed	no_detected_CRE	turnover_candidate	no_detected_CRE	turnover_candidate	turnover_candidate
rufa_group	DMEL_CRE_00094	all_same	druf	TEMP	present	dkik|dbun|dbir|d_serrata	TROP	present	present	present	present	present	present
rufa_group	DMEL_CRE_00095	comparison_mixed	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	mixed	no_detected_CRE	present	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00096	comparison_mixed	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	mixed	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate
rufa_group	DMEL_CRE_00097	comparison_mixed	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	mixed	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate
rufa_group	DMEL_CRE_00098	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00099	all_same	druf	TEMP	uncertain	dkik|dbun|dbir|d_serrata	TROP	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain
rufa_group	DMEL_CRE_00100	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00101	comparison_mixed	druf	TEMP	uncertain	dkik|dbun|dbir|d_serrata	TROP	mixed	uncertain	uncertain	uncertain	uncertain	no_detected_CRE
rufa_group	DMEL_CRE_00102	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00103	comparison_mixed	druf	TEMP	uncertain	dkik|dbun|dbir|d_serrata	TROP	mixed	uncertain	no_detected_CRE	turnover_candidate	uncertain	no_detected_CRE
rufa_group	DMEL_CRE_00104	comparison_mixed	druf	TEMP	turnover_candidate	dkik|dbun|dbir|d_serrata	TROP	mixed	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate
rufa_group	DMEL_CRE_00105	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00106	comparison_mixed	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	mixed	no_detected_CRE	turnover_candidate	no_detected_CRE	present	no_detected_CRE
rufa_group	DMEL_CRE_00107	comparison_mixed	druf	TEMP	uncertain	dkik|dbun|dbir|d_serrata	TROP	mixed	uncertain	present	no_detected_CRE	turnover_candidate	no_detected_CRE
rufa_group	DMEL_CRE_00108	tier2	druf	TEMP	turnover_candidate	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00109	all_same	druf	TEMP	uncertain	dkik|dbun|dbir|d_serrata	TROP	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain
rufa_group	DMEL_CRE_00110	all_same	druf	TEMP	uncertain	dkik|dbun|dbir|d_serrata	TROP	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain
rufa_group	DMEL_CRE_00111	comparison_mixed	druf	TEMP	turnover_candidate	dkik|dbun|dbir|d_serrata	TROP	mixed	turnover_candidate	turnover_candidate	turnover_candidate	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00112	all_same	druf	TEMP	uncertain	dkik|dbun|dbir|d_serrata	TROP	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain
rufa_group	DMEL_CRE_00113	comparison_mixed	druf	TEMP	turnover_candidate	dkik|dbun|dbir|d_serrata	TROP	mixed	turnover_candidate	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE
rufa_group	DMEL_CRE_00114	comparison_mixed	druf	TEMP	present	dkik|dbun|dbir|d_serrata	TROP	mixed	present	present	present	present	no_detected_CRE
rufa_group	DMEL_CRE_00115	comparison_mixed	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	mixed	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00116	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00117	comparison_mixed	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	mixed	no_detected_CRE	turnover_candidate	turnover_candidate	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00118	comparison_mixed	druf	TEMP	turnover_candidate	dkik|dbun|dbir|d_serrata	TROP	mixed	turnover_candidate	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00119	comparison_mixed	druf	TEMP	present	dkik|dbun|dbir|d_serrata	TROP	mixed	present	no_detected_CRE	no_detected_CRE	present	no_detected_CRE
rufa_group	DMEL_CRE_00120	comparison_mixed	druf	TEMP	turnover_candidate	dkik|dbun|dbir|d_serrata	TROP	mixed	turnover_candidate	turnover_candidate	present	present	turnover_candidate
rufa_group	DMEL_CRE_00121	comparison_mixed	druf	TEMP	present	dkik|dbun|dbir|d_serrata	TROP	mixed	present	turnover_candidate	present	turnover_candidate	present
rufa_group	DMEL_CRE_00122	all_same	druf	TEMP	present	dkik|dbun|dbir|d_serrata	TROP	present	present	present	present	present	present
rufa_group	DMEL_CRE_00123	comparison_mixed	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	mixed	no_detected_CRE	turnover_candidate	turnover_candidate	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00124	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00125	comparison_mixed	druf	TEMP	uncertain	dkik|dbun|dbir|d_serrata	TROP	mixed	uncertain	no_detected_CRE	uncertain	uncertain	uncertain
rufa_group	DMEL_CRE_00126	comparison_mixed	druf	TEMP	present	dkik|dbun|dbir|d_serrata	TROP	mixed	present	turnover_candidate	turnover_candidate	turnover_candidate	no_detected_CRE
rufa_group	DMEL_CRE_00127	comparison_mixed	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	mixed	no_detected_CRE	uncertain	uncertain	uncertain	no_detected_CRE
rufa_group	DMEL_CRE_00128	all_same	druf	TEMP	uncertain	dkik|dbun|dbir|d_serrata	TROP	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain
rufa_group	DMEL_CRE_00129	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00130	tier2	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	present	no_detected_CRE	present	present	present	present
rufa_group	DMEL_CRE_00131	comparison_mixed	druf	TEMP	turnover_candidate	dkik|dbun|dbir|d_serrata	TROP	mixed	turnover_candidate	turnover_candidate	present	turnover_candidate	present
rufa_group	DMEL_CRE_00132	comparison_mixed	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	mixed	no_detected_CRE	turnover_candidate	present	present	present
rufa_group	DMEL_CRE_00133	all_same	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
rufa_group	DMEL_CRE_00134	all_same	druf	TEMP	uncertain	dkik|dbun|dbir|d_serrata	TROP	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain
rufa_group	DMEL_CRE_00135	comparison_mixed	druf	TEMP	no_detected_CRE	dkik|dbun|dbir|d_serrata	TROP	mixed	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE
