group_name	dmel_cre_id	category	focal_species	focal_climate	focal_state	comparison_species	comparison_climate	comparison_consensus_state	dsub	dbif	dobs
obscura_group	DMEL_CRE_00273	comparison_mixed	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	mixed	no_detected_CRE	no_detected_CRE	present
obscura_group	DMEL_CRE_00274	comparison_mixed	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	mixed	turnover_candidate	no_detected_CRE	turnover_candidate
obscura_group	DMEL_CRE_00277	comparison_mixed	dsub	TEMP	present	dbif|dobs	BORE	mixed	present	turnover_candidate	present
obscura_group	DMEL_CRE_00282	comparison_mixed	dsub	TEMP	uncertain	dbif|dobs	BORE	mixed	uncertain	no_detected_CRE	uncertain
obscura_group	DMEL_CRE_00283	comparison_mixed	dsub	TEMP	uncertain	dbif|dobs	BORE	mixed	uncertain	no_detected_CRE	uncertain
obscura_group	DMEL_CRE_00289	comparison_mixed	dsub	TEMP	uncertain	dbif|dobs	BORE	mixed	uncertain	uncertain	turnover_candidate
obscura_group	DMEL_CRE_00291	comparison_mixed	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	mixed	no_detected_CRE	turnover_candidate	present
obscura_group	DMEL_CRE_00297	comparison_mixed	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	mixed	no_detected_CRE	no_detected_CRE	turnover_candidate
obscura_group	DMEL_CRE_00299	comparison_mixed	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	mixed	no_detected_CRE	turnover_candidate	no_detected_CRE
obscura_group	DMEL_CRE_00307	comparison_mixed	dsub	TEMP	uncertain	dbif|dobs	BORE	mixed	uncertain	uncertain	no_detected_CRE
obscura_group	DMEL_CRE_00308	comparison_mixed	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	mixed	no_detected_CRE	present	no_detected_CRE
obscura_group	DMEL_CRE_00314	comparison_mixed	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	mixed	no_detected_CRE	turnover_candidate	no_detected_CRE
obscura_group	DMEL_CRE_00315	comparison_mixed	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	mixed	no_detected_CRE	no_detected_CRE	turnover_candidate
obscura_group	DMEL_CRE_00317	comparison_mixed	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	mixed	no_detected_CRE	uncertain	no_detected_CRE
obscura_group	DMEL_CRE_00318	comparison_mixed	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	mixed	turnover_candidate	no_detected_CRE	turnover_candidate
obscura_group	DMEL_CRE_00328	comparison_mixed	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	mixed	no_detected_CRE	no_detected_CRE	turnover_candidate
obscura_group	DMEL_CRE_00334	comparison_mixed	dsub	TEMP	uncertain	dbif|dobs	BORE	mixed	uncertain	no_detected_CRE	uncertain
obscura_group	DMEL_CRE_00337	comparison_mixed	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	mixed	no_detected_CRE	no_detected_CRE	turnover_candidate
