group_name	dmel_cre_id	category	focal_species	focal_climate	focal_state	comparison_species	comparison_climate	comparison_consensus_state	dsub	dbif	dobs
obscura_group	DMEL_CRE_00235	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00236	comparison_mixed	dsub	TEMP	present	dbif|dobs	BORE	mixed	present	no_detected_CRE	present
obscura_group	DMEL_CRE_00237	all_same	dsub	TEMP	present	dbif|dobs	BORE	present	present	present	present
obscura_group	DMEL_CRE_00238	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00239	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00240	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00241	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00242	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00243	comparison_mixed	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	mixed	turnover_candidate	no_detected_CRE	turnover_candidate
obscura_group	DMEL_CRE_00244	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00245	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00246	tier3	dsub	TEMP	uncertain	dbif|dobs	BORE	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00247	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00248	comparison_mixed	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	mixed	no_detected_CRE	turnover_candidate	no_detected_CRE
obscura_group	DMEL_CRE_00249	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00250	comparison_mixed	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	mixed	no_detected_CRE	turnover_candidate	no_detected_CRE
obscura_group	DMEL_CRE_00251	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00252	comparison_mixed	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	mixed	no_detected_CRE	uncertain	no_detected_CRE
obscura_group	DMEL_CRE_00253	all_same	dsub	TEMP	uncertain	dbif|dobs	BORE	uncertain	uncertain	uncertain	uncertain
obscura_group	DMEL_CRE_00254	comparison_mixed	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	mixed	no_detected_CRE	uncertain	no_detected_CRE
obscura_group	DMEL_CRE_00255	all_same	dsub	TEMP	present	dbif|dobs	BORE	present	present	present	present
obscura_group	DMEL_CRE_00256	all_same	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate
obscura_group	DMEL_CRE_00257	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00258	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00259	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00260	all_same	dsub	TEMP	uncertain	dbif|dobs	BORE	uncertain	uncertain	uncertain	uncertain
obscura_group	DMEL_CRE_00261	all_same	dsub	TEMP	uncertain	dbif|dobs	BORE	uncertain	uncertain	uncertain	uncertain
obscura_group	DMEL_CRE_00262	comparison_mixed	dsub	TEMP	uncertain	dbif|dobs	BORE	mixed	uncertain	uncertain	no_detected_CRE
obscura_group	DMEL_CRE_00263	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00264	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00265	all_same	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate
obscura_group	DMEL_CRE_00266	comparison_mixed	dsub	TEMP	present	dbif|dobs	BORE	mixed	present	present	no_detected_CRE
obscura_group	DMEL_CRE_00267	all_same	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate
obscura_group	DMEL_CRE_00268	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00269	comparison_mixed	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	mixed	turnover_candidate	present	no_detected_CRE
obscura_group	DMEL_CRE_00270	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00271	comparison_mixed	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	mixed	no_detected_CRE	uncertain	no_detected_CRE
obscura_group	DMEL_CRE_00272	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00273	comparison_mixed	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	mixed	no_detected_CRE	no_detected_CRE	present
obscura_group	DMEL_CRE_00274	comparison_mixed	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	mixed	turnover_candidate	no_detected_CRE	turnover_candidate
obscura_group	DMEL_CRE_00275	all_same	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate
obscura_group	DMEL_CRE_00276	tier1	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	present	turnover_candidate	present	present
obscura_group	DMEL_CRE_00277	comparison_mixed	dsub	TEMP	present	dbif|dobs	BORE	mixed	present	turnover_candidate	present
obscura_group	DMEL_CRE_00278	all_same	dsub	TEMP	present	dbif|dobs	BORE	present	present	present	present
obscura_group	DMEL_CRE_00279	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00280	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00281	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00282	comparison_mixed	dsub	TEMP	uncertain	dbif|dobs	BORE	mixed	uncertain	no_detected_CRE	uncertain
obscura_group	DMEL_CRE_00283	comparison_mixed	dsub	TEMP	uncertain	dbif|dobs	BORE	mixed	uncertain	no_detected_CRE	uncertain
obscura_group	DMEL_CRE_00284	tier3	dsub	TEMP	uncertain	dbif|dobs	BORE	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00285	tier3	dsub	TEMP	uncertain	dbif|dobs	BORE	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00286	tier3	dsub	TEMP	uncertain	dbif|dobs	BORE	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00287	all_same	dsub	TEMP	uncertain	dbif|dobs	BORE	uncertain	uncertain	uncertain	uncertain
obscura_group	DMEL_CRE_00288	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00289	comparison_mixed	dsub	TEMP	uncertain	dbif|dobs	BORE	mixed	uncertain	uncertain	turnover_candidate
obscura_group	DMEL_CRE_00290	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00291	comparison_mixed	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	mixed	no_detected_CRE	turnover_candidate	present
obscura_group	DMEL_CRE_00292	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00293	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00294	all_same	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate
obscura_group	DMEL_CRE_00295	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00296	tier2	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	turnover_candidate	no_detected_CRE	turnover_candidate	turnover_candidate
obscura_group	DMEL_CRE_00297	comparison_mixed	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	mixed	no_detected_CRE	no_detected_CRE	turnover_candidate
obscura_group	DMEL_CRE_00298	tier2	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00299	comparison_mixed	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	mixed	no_detected_CRE	turnover_candidate	no_detected_CRE
obscura_group	DMEL_CRE_00300	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00301	all_same	dsub	TEMP	uncertain	dbif|dobs	BORE	uncertain	uncertain	uncertain	uncertain
obscura_group	DMEL_CRE_00302	all_same	dsub	TEMP	present	dbif|dobs	BORE	present	present	present	present
obscura_group	DMEL_CRE_00303	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00304	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00305	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00306	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00307	comparison_mixed	dsub	TEMP	uncertain	dbif|dobs	BORE	mixed	uncertain	uncertain	no_detected_CRE
obscura_group	DMEL_CRE_00308	comparison_mixed	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	mixed	no_detected_CRE	present	no_detected_CRE
obscura_group	DMEL_CRE_00309	tier1	dsub	TEMP	present	dbif|dobs	BORE	turnover_candidate	present	turnover_candidate	turnover_candidate
obscura_group	DMEL_CRE_00310	all_same	dsub	TEMP	present	dbif|dobs	BORE	present	present	present	present
obscura_group	DMEL_CRE_00311	all_same	dsub	TEMP	present	dbif|dobs	BORE	present	present	present	present
obscura_group	DMEL_CRE_00312	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00313	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00314	comparison_mixed	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	mixed	no_detected_CRE	turnover_candidate	no_detected_CRE
obscura_group	DMEL_CRE_00315	comparison_mixed	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	mixed	no_detected_CRE	no_detected_CRE	turnover_candidate
obscura_group	DMEL_CRE_00316	all_same	dsub	TEMP	uncertain	dbif|dobs	BORE	uncertain	uncertain	uncertain	uncertain
obscura_group	DMEL_CRE_00317	comparison_mixed	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	mixed	no_detected_CRE	uncertain	no_detected_CRE
obscura_group	DMEL_CRE_00318	comparison_mixed	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	mixed	turnover_candidate	no_detected_CRE	turnover_candidate
obscura_group	DMEL_CRE_00319	all_same	dsub	TEMP	present	dbif|dobs	BORE	present	present	present	present
obscura_group	DMEL_CRE_00320	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00321	tier2	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00322	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00323	all_same	dsub	TEMP	uncertain	dbif|dobs	BORE	uncertain	uncertain	uncertain	uncertain
obscura_group	DMEL_CRE_00324	tier2	dsub	TEMP	present	dbif|dobs	BORE	no_detected_CRE	present	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00325	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00326	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00327	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00328	comparison_mixed	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	mixed	no_detected_CRE	no_detected_CRE	turnover_candidate
obscura_group	DMEL_CRE_00329	tier2	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	present	no_detected_CRE	present	present
obscura_group	DMEL_CRE_00330	all_same	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate
obscura_group	DMEL_CRE_00331	all_same	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate
obscura_group	DMEL_CRE_00332	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00333	tier2	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00334	comparison_mixed	dsub	TEMP	uncertain	dbif|dobs	BORE	mixed	uncertain	no_detected_CRE	uncertain
obscura_group	DMEL_CRE_00335	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00336	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00337	comparison_mixed	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	mixed	no_detected_CRE	no_detected_CRE	turnover_candidate
