dmel_cre_id	d_repleta	d_buzzatii	d_mojavensis	d_arizonae	pattern_class	tier	discordant_species	discordant_state	consensus_state	n_consensus_species	group_name	group_species	n_group_species
DMEL_CRE_00183	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00184	present	no_detected_CRE	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00185	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00186	no_detected_CRE	no_detected_CRE	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00187	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00188	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00190	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00191	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00192	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00193	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00194	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00195	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00199	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00201	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00203	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00204	no_detected_CRE	no_detected_CRE	turnover_candidate	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00205	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00206	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00208	no_detected_CRE	no_detected_CRE	turnover_candidate	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00209	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00210	turnover_candidate	no_detected_CRE	no_detected_CRE	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00211	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00212	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00213	no_detected_CRE	no_detected_CRE	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00214	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00215	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00216	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00217	uncertain	uncertain	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00218	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00219	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00221	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00222	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00224	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00226	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00227	turnover_candidate	no_detected_CRE	turnover_candidate	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00228	turnover_candidate	no_detected_CRE	turnover_candidate	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00229	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00230	present	no_detected_CRE	turnover_candidate	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00231	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00232	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00233	present	uncertain	present	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00234	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00235	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00236	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00237	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00238	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00239	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00241	no_detected_CRE	no_detected_CRE	turnover_candidate	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00242	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00243	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00245	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00246	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00247	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00248	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00249	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00251	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00252	turnover_candidate	no_detected_CRE	turnover_candidate	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00253	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00254	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00256	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00258	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00259	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00260	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00261	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00262	uncertain	no_detected_CRE	no_detected_CRE	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00263	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00266	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00267	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00270	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00271	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00274	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00276	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00277	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00278	turnover_candidate	turnover_candidate	present	present	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00280	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00281	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00284	uncertain	no_detected_CRE	no_detected_CRE	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00285	uncertain	no_detected_CRE	no_detected_CRE	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00287	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00288	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00289	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00290	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00291	present	present	present	present	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00292	uncertain	turnover_candidate	present	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00293	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00294	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00296	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00297	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00299	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00300	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00301	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00302	no_detected_CRE	uncertain	present	present	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00304	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00305	no_detected_CRE	uncertain	uncertain	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00307	uncertain	no_detected_CRE	uncertain	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00311	present	present	present	present	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00312	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00313	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00315	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00316	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00317	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00318	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00319	present	no_detected_CRE	present	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00320	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00321	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00323	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00324	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00325	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00326	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00327	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00328	no_detected_CRE	uncertain	turnover_candidate	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00329	present	no_detected_CRE	no_detected_CRE	present	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00332	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00333	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00335	turnover_candidate	no_detected_CRE	no_detected_CRE	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00336	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00255	turnover_candidate	turnover_candidate	turnover_candidate	present	present_vs_turnover	tier1	d_arizonae	present	turnover_candidate	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00275	present	turnover_candidate	present	present	present_vs_turnover	tier1	d_buzzatii	turnover_candidate	present	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00306	turnover_candidate	present	present	present	present_vs_turnover	tier1	d_repleta	turnover_candidate	present	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00310	turnover_candidate	turnover_candidate	turnover_candidate	present	present_vs_turnover	tier1	d_arizonae	present	turnover_candidate	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00331	turnover_candidate	present	turnover_candidate	turnover_candidate	present_vs_turnover	tier1	d_buzzatii	present	turnover_candidate	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00006	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	detection_contrast	tier2	d_mojavensis	turnover_candidate	no_detected_CRE	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00022	no_detected_CRE	present	no_detected_CRE	no_detected_CRE	detection_contrast	tier2	d_buzzatii	present	no_detected_CRE	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00030	turnover_candidate	no_detected_CRE	turnover_candidate	turnover_candidate	detection_contrast	tier2	d_buzzatii	no_detected_CRE	turnover_candidate	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00042	turnover_candidate	turnover_candidate	turnover_candidate	no_detected_CRE	detection_contrast	tier2	d_arizonae	no_detected_CRE	turnover_candidate	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00050	no_detected_CRE	turnover_candidate	turnover_candidate	turnover_candidate	detection_contrast	tier2	d_repleta	no_detected_CRE	turnover_candidate	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00102	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	detection_contrast	tier2	d_arizonae	turnover_candidate	no_detected_CRE	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00120	turnover_candidate	no_detected_CRE	turnover_candidate	turnover_candidate	detection_contrast	tier2	d_buzzatii	no_detected_CRE	turnover_candidate	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00139	no_detected_CRE	no_detected_CRE	no_detected_CRE	present	detection_contrast	tier2	d_arizonae	present	no_detected_CRE	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00145	no_detected_CRE	present	no_detected_CRE	no_detected_CRE	detection_contrast	tier2	d_buzzatii	present	no_detected_CRE	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00147	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	detection_contrast	tier2	d_arizonae	turnover_candidate	no_detected_CRE	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00148	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	detection_contrast	tier2	d_arizonae	turnover_candidate	no_detected_CRE	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
DMEL_CRE_00155	present	no_detected_CRE	present	present	detection_contrast	tier2	d_buzzatii	no_detected_CRE	present	3	repleta_group	d_repleta|d_buzzatii|d_mojavensis|d_arizonae	4
