dmel_cre_id	dimm	dfor	dsul	dnas	pattern_class	tier	discordant_species	discordant_state	consensus_state	n_consensus_species	group_name	group_species	n_group_species
DMEL_CRE_00001	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00002	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00003	uncertain	uncertain	present	present	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00004	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00006	uncertain	uncertain	no_detected_CRE	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00008	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00010	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00011	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00012	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00014	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00015	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00016	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00017	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00018	uncertain	uncertain	present	present	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00019	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00020	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00021	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00022	present	present	present	present	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00024	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00025	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00026	uncertain	no_detected_CRE	turnover_candidate	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00027	turnover_candidate	turnover_candidate	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00028	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00031	no_detected_CRE	turnover_candidate	uncertain	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00032	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00034	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00035	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00036	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00037	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00038	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00039	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00040	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00041	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00042	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00043	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00044	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00045	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00046	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00047	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00048	uncertain	uncertain	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00050	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00051	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00053	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00054	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00055	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00056	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00059	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
