dmel_cre_id	dsub	dbif	dobs	pattern_class	tier	discordant_species	discordant_state	consensus_state	n_consensus_species	group_name	group_species	n_group_species
DMEL_CRE_00034	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00035	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00036	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00037	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00040	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00041	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00043	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00046	turnover_candidate	uncertain	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00047	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00049	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00050	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00051	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00053	turnover_candidate	turnover_candidate	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00054	turnover_candidate	turnover_candidate	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00055	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00057	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00058	turnover_candidate	turnover_candidate	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00059	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00060	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00061	turnover_candidate	present	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00062	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00063	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00064	turnover_candidate	turnover_candidate	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00066	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00067	uncertain	turnover_candidate	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00068	turnover_candidate	uncertain	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00070	uncertain	no_detected_CRE	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00071	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00072	uncertain	turnover_candidate	present	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00073	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00074	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00075	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00076	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00077	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00079	no_detected_CRE	uncertain	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00080	no_detected_CRE	present	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00083	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00084	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00085	no_detected_CRE	turnover_candidate	present	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00088	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00089	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00090	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00092	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00094	present	present	present	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00095	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00097	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00099	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00101	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00105	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00106	present	turnover_candidate	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00107	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00108	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00109	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00110	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00112	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00114	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00115	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00116	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00117	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00118	turnover_candidate	turnover_candidate	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00123	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00124	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00125	uncertain	no_detected_CRE	present	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00126	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00128	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00129	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00130	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00131	turnover_candidate	turnover_candidate	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00132	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00133	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00134	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00136	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00137	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00138	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00140	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00141	turnover_candidate	turnover_candidate	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00146	turnover_candidate	turnover_candidate	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00148	turnover_candidate	present	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00149	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00150	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00153	turnover_candidate	turnover_candidate	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00157	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00158	turnover_candidate	no_detected_CRE	present	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00159	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00160	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00161	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00162	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00164	turnover_candidate	turnover_candidate	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00165	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00166	no_detected_CRE	present	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00168	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00169	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00171	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00172	turnover_candidate	turnover_candidate	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00174	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00176	turnover_candidate	present	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00177	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00179	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00180	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00181	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00182	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00183	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00185	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00188	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00189	present	turnover_candidate	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00190	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00191	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00192	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00193	turnover_candidate	turnover_candidate	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00194	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00202	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00203	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00204	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00205	present	present	present	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00206	turnover_candidate	present	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00208	present	no_detected_CRE	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00213	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00215	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00216	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00220	turnover_candidate	turnover_candidate	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00221	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00224	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00225	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00229	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00231	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00233	present	present	present	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00234	turnover_candidate	turnover_candidate	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00235	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00237	present	present	present	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00238	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00239	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00240	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00241	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00242	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00244	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00245	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00247	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00249	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00251	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00253	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00255	present	present	present	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00256	turnover_candidate	turnover_candidate	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00257	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00258	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00259	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00260	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00261	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00263	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00264	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00265	turnover_candidate	turnover_candidate	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00267	turnover_candidate	turnover_candidate	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00268	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00269	turnover_candidate	present	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00270	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00272	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
DMEL_CRE_00275	turnover_candidate	turnover_candidate	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	obscura_group	dsub|dbif|dobs	3
